stage,epoch,gen_loss,disc_loss,disc_acc,ms_signal,score,health,sharp_ratio,lr_factor,instance_noise,seconds,struct_dog,color_dog,sharp_dog,struct_cat,color_cat,sharp_cat
stage2,11,1.2491236770307863,1.2361417157309396,0.6767451298701299,0.5090737609894245,0.8816220026744175,0.9064847393524296,0.8816220160959377,1.0,0.04583333432674408,37.266037702560425,0.9431774616241455,0.1921778917312622,0.28873294591903687,0.8893181681632996,0.18827612698078156,0.2903798222541809
stage2,12,1.245088383748934,1.2429711733545576,0.671773538961039,0.49841835862630374,0.8804854825801909,0.9058407950148861,0.8804854959844091,1.0,0.04541666805744171,36.92747449874878,0.9428298473358154,0.19297951459884644,0.2889757752418518,0.8886864185333252,0.18931126594543457,0.2893904447555542
stage2,13,1.2385348375741538,1.2425259142727048,0.6641132305194806,0.509211906752029,0.878263166122889,0.9049866376942404,0.8782631794932754,1.0,0.04500000178813934,41.106403827667236,0.9436084032058716,0.19324183464050293,0.2883932590484619,0.887848436832428,0.19003522396087646,0.28851318359375
stage2,14,1.2501688978888772,1.225731865152136,0.6758319805194806,0.505001951734741,0.8803915665484523,0.9047019388390909,0.8803915799512408,1.0,0.04458333179354668,37.23876333236694,0.9435282945632935,0.19297374784946442,0.28934499621391296,0.8875691294670105,0.19001205265522003,0.2889595329761505
stage2,15,1.2454694215353432,1.2160895776439022,0.6829849837662337,0.5058446874866238,0.8764696875071293,0.9064278117324391,0.8764697008502124,1.0,0.04416666552424431,37.029274225234985,0.9438936710357666,0.19282998144626617,0.2876030206680298,0.889262318611145,0.19018347561359406,0.28812533617019653
stage2,16,1.2625577705247062,1.2073895157157601,0.6814630681818182,0.507171913400873,0.8783537701399816,0.9061766497462702,0.8783537835117473,1.0,0.04374999925494194,37.23827052116394,0.9431341290473938,0.19317077100276947,0.28802403807640076,0.8890159130096436,0.19051416218280792,0.2889419198036194
stage2,17,1.228330122185992,1.2124394240317407,0.6838474025974026,0.5043018831835164,0.8792915239853937,0.9062799943370959,0.8792915373714354,1.0,0.04333333298563957,36.948121547698975,0.9413530826568604,0.19363652169704437,0.2881811559200287,0.8891173005104065,0.19140322506427765,0.28940078616142273
stage2,18,1.2651238232463986,1.174930382858623,0.7013494318181818,0.5107879847675175,0.8785048978219724,0.9073108885270608,0.8785049111960388,1.0,0.042916666716337204,37.052282094955444,0.9408688545227051,0.19345371425151825,0.2878357172012329,0.8901286721229553,0.1917041689157486,0.28922951221466064
stage2,19,1.2539607456752233,1.206067207571748,0.6878551136363636,0.5017568987685365,0.8779811458072917,0.9079759149181119,0.8779811591733846,1.0,0.042500000447034836,37.044416427612305,0.9402657747268677,0.1941588968038559,0.2874033749103546,0.8907811045646667,0.19281871616840363,0.2893178164958954
stage2,20,1.2304424682220856,1.1963722636173297,0.6935876623376623,0.5160135139118541,0.8783117120909857,0.9087829262055532,0.8783117254621111,1.0,0.04208333417773247,37.013399839401245,0.9401653409004211,0.19372235238552094,0.28701692819595337,0.8915728330612183,0.1929732710123062,0.2899214029312134
stage2,21,1.2571397543727578,1.1909877146993364,0.6892755681818182,0.4960093169243305,0.8787558850140388,0.9092963076238231,0.8787558983919261,1.0,0.0416666679084301,37.13722276687622,0.9395230412483215,0.19433772563934326,0.28730037808418274,0.8920764923095703,0.19416123628616333,0.28992971777915955
stage2,22,1.2706646207091097,1.194205105304718,0.6904931006493507,0.5071126795434332,0.8782483754821417,0.9098672242140576,0.8782483888523029,1.0,0.04125000163912773,36.907541275024414,0.9391144514083862,0.1944265365600586,0.28715717792510986,0.8926365971565247,0.19476169347763062,0.28973954916000366
stage2,23,1.2601840681843943,1.1953525558694618,0.691609172077922,0.5070814072311699,0.8763537216244609,0.9089046796211997,0.8763537349657785,1.0,0.040833331644535065,41.10088562965393,0.9384118914604187,0.19515155255794525,0.28711801767349243,0.8916922807693481,0.19568634033203125,0.28853416442871094
stage2,24,1.2893644130075133,1.1593567643846785,0.7091619318181818,0.5046482798341033,0.8751671583500373,0.9089905874703634,0.8751671716732911,1.0,0.0404166653752327,37.17642140388489,0.9379427433013916,0.19531108438968658,0.2867218852043152,0.8917765617370605,0.1958070993423462,0.2881508767604828
stage2,25,1.2314121429022256,1.189313669483383,0.6890726461038961,0.5081566301259127,0.873822616514013,0.909570009788238,0.8738226298167979,1.0,0.03999999910593033,36.96305799484253,0.9380959868431091,0.19488245248794556,0.2857897877693176,0.8923450112342834,0.19561968743801117,0.288199782371521
stage2,26,1.2561842195399395,1.186446857142758,0.695211038961039,0.5098925039365694,0.8777480344203001,0.910381516960289,0.8777480477828443,1.0,0.03958333283662796,37.35660266876221,0.9377231597900391,0.19517932832241058,0.2873518168926239,0.8931411504745483,0.19631744921207428,0.2892162501811981
stage2,27,1.268983815397535,1.1690687684269694,0.7034293831168831,0.5060632418502461,0.8810145428923177,0.909769408346198,0.8810145563045901,1.0,0.03916666656732559,36.95618200302124,0.9365056157112122,0.1953618973493576,0.28858858346939087,0.8925406336784363,0.1968078464269638,0.29012516140937805
stage2,28,1.271422976023191,1.174284768569005,0.6975953733766234,0.5070734066622598,0.8844247837259523,0.9111922343147734,0.8844247971901412,1.0,0.038750000298023224,36.98400855064392,0.9361488223075867,0.19460858404636383,0.2899782955646515,0.8939365148544312,0.19642777740955353,0.29097554087638855
stage2,29,1.2416470174665575,1.1749037504196167,0.6976968344155844,0.5070648592013818,0.8842689375573428,0.9105000503504718,0.8842689510191591,1.0,0.038333334028720856,37.11387538909912,0.9352653622627258,0.195164754986763,0.2902497351169586,0.8932574391365051,0.19742417335510254,0.2906017303466797
stage2,30,1.2825883727569085,1.1667465459216724,0.7050020292207793,0.5114973388709031,0.887920138798979,0.9107321959598457,0.88792015231638,1.0,0.03791666775941849,37.005786657333374,0.9353327751159668,0.1945420652627945,0.29167839884757996,0.8934851884841919,0.19724898040294647,0.2915714383125305
stage2,31,1.249731067713205,1.181203669541842,0.6972402597402597,0.5084449745617904,0.89629018961987,0.9094903597244094,0.8962902032646938,1.0,0.03750000149011612,37.12736392021179,0.9349757432937622,0.19431500136852264,0.2941581904888153,0.8922668695449829,0.19723455607891083,0.29458969831466675
stage2,32,1.273091191595251,1.1565120638190927,0.7093648538961039,0.511684830312605,0.8980491416171983,0.9093633206065866,0.8980491552887997,1.0,0.03708333149552345,36.995986223220825,0.9345914125442505,0.19435696303844452,0.29469266533851624,0.8921422362327576,0.19774454832077026,0.2952106297016144
stage2,33,1.2496980722848472,1.1617640713592627,0.7013494318181818,0.5040373651238231,0.9037631835424355,0.909506034565346,0.9037631973010256,1.0,0.036666665226221085,36.95184826850891,0.9341410994529724,0.19389523565769196,0.29651111364364624,0.892282247543335,0.19782201945781708,0.2971455752849579
stage2,34,1.2692141107150487,1.1468549285616194,0.7150974025974026,0.5098717715833094,0.9016689467747944,0.910215290740125,0.9016689605015026,1.0,0.036249998956918716,36.961249113082886,0.934396505355835,0.19420021772384644,0.295738160610199,0.8929780721664429,0.19848351180553436,0.2965428829193115
stage2,35,1.2689516025704224,1.1584636599986584,0.708400974025974,0.5127489338447522,0.9078864149262008,0.9100478494160122,0.9078864287475616,1.0,0.03583333268761635,37.01822090148926,0.9343071579933167,0.1936386674642563,0.2975023090839386,0.8928138017654419,0.19802558422088623,0.2988628149032593
stage2,36,1.2748237546388206,1.1500725072699707,0.7080965909090909,0.503062453749892,0.906572089552562,0.9102582446647068,0.9065721033539139,1.0,0.03541666641831398,41.10370993614197,0.9337719678878784,0.1949806958436966,0.29695630073547363,0.8930202126502991,0.19970785081386566,0.2985454797744751
stage2,37,1.295482824375103,1.139490550214594,0.7144379058441559,0.5116430838386734,0.9090657189904416,0.9111674461942226,0.9090657328297559,1.0,0.03500000014901161,37.07254648208618,0.9339104294776917,0.19444280862808228,0.29709967970848083,0.8939121961593628,0.1995854526758194,0.3000400960445404
stage2,38,1.2848959480013167,1.1425490928934765,0.7183948863636364,0.5076236786780419,0.9091015613407186,0.9111484905726249,0.9091015751805785,1.0,0.034583333879709244,37.02970266342163,0.9332752227783203,0.19433920085430145,0.29668527841567993,0.8938935995101929,0.19974075257778168,0.3004780411720276
stage2,39,1.259545260435575,1.1435686404054815,0.7147930194805194,0.5041483269109355,0.9101519690541533,0.9111634971063898,0.9101519829100042,1.0,0.034166667610406876,37.01921272277832,0.9326147437095642,0.1947617530822754,0.297158420085907,0.8939083218574524,0.20056362450122833,0.30069488286972046
stage2,40,1.2819396404476908,1.1337191307699526,0.7207284902597403,0.5082166926427321,0.9079111869809492,0.9113794818332477,0.9079112008026872,1.0,0.03375000134110451,36.9767849445343,0.9331808090209961,0.1948344111442566,0.29633772373199463,0.8941202163696289,0.20067010819911957,0.30004367232322693
stage2,41,1.2971721848884186,1.1217931803170738,0.7284902597402597,0.5138193272150956,0.9109920411525445,0.9122649888357665,0.9109920550211844,1.0,0.03333333507180214,37.23395109176636,0.9329766631126404,0.1943691372871399,0.2972971200942993,0.8949889540672302,0.2003525346517563,0.3011080026626587
stage2,42,1.2789044720785958,1.1430269131412754,0.713575487012987,0.5086946959619398,0.9126561243467979,0.9122754994849216,0.9126561382407712,1.0,0.03291666507720947,37.01887392997742,0.9335892200469971,0.19303804636001587,0.29751214385032654,0.8949992656707764,0.19909782707691193,0.30198606848716736
stage2,43,1.2822561465300524,1.1363531265939986,0.717380275974026,0.5039866922737716,0.9182132765919618,0.9122285964725069,0.9182132905705354,1.0,0.032499998807907104,41.11925268173218,0.9337913990020752,0.193115234375,0.2997044324874878,0.8949532508850098,0.1991550177335739,0.30344411730766296
stage2,44,1.2788195927421768,1.1392026698434508,0.7192573051948052,0.5156611204147339,0.9201450885317654,0.9123377735622856,0.9201451025397481,1.0,0.032083332538604736,41.1040244102478,0.934118926525116,0.19276201725006104,0.29978519678115845,0.8950603604316711,0.199129119515419,0.304632306098938
stage2,45,1.2794728689379506,1.1278396310744347,0.7216923701298701,0.506927443015111,0.9232349259759617,0.91214323542012,0.9232349400309832,1.0,0.03166666626930237,37.10426712036133,0.9338837265968323,0.19288313388824463,0.30069535970687866,0.8948695063591003,0.19903822243213654,0.305751770734787
stage2,46,1.2953981478492935,1.116264854158674,0.7314833603896104,0.5120075685637338,0.9261042649108591,0.911954894308092,0.9261042790095624,1.0,0.03125,37.218374252319336,0.9340658783912659,0.19231635332107544,0.30137497186660767,0.8946847319602966,0.1984996795654297,0.306956946849823
stage2,47,1.2868939413652791,1.123457287813162,0.7261059253246753,0.5055528112820217,0.9255333280299909,0.9115687950284346,0.9255333421200025,1.0,0.030833333730697632,37.076996088027954,0.9344198107719421,0.191965714097023,0.3015073537826538,0.894305944442749,0.19836826622486115,0.3064495325088501
stage2,48,1.2884512752681583,1.1420561199064378,0.7137784090909091,0.5078369235837614,0.9265395453014383,0.9124656632528725,0.9265395594067682,1.0,0.030416667461395264,37.080997705459595,0.9346030354499817,0.19234268367290497,0.30161139369010925,0.8951858282089233,0.19902962446212769,0.30700644850730896
stage2,49,1.3208684487776323,1.1364513039588928,0.7191051136363636,0.5110365551013452,0.9301542690119066,0.9114282075015853,0.9301542831722658,1.0,0.029999999329447746,37.06970715522766,0.9348871111869812,0.19210843741893768,0.30240365862846375,0.8941680192947388,0.19891417026519775,0.30858859419822693
stage2,50,1.3255800434521265,1.1003904714212789,0.7366071428571429,0.5093798277440009,0.9312813521328958,0.9115195833185176,0.9312813663104134,1.0,0.029583333060145378,37.059017181396484,0.9357733130455017,0.19192282855510712,0.3018743395805359,0.894257664680481,0.19858866930007935,0.3098582625389099
stage2,51,1.2667586772472827,1.1422076341393705,0.7150974025974026,0.5056595082406874,0.9334535346698735,0.912357822777437,0.9334535488804596,1.0,0.02916666679084301,37.29121661186218,0.9366052150726318,0.19115054607391357,0.3018299341201782,0.895080029964447,0.19784271717071533,0.31132951378822327
stage2,52,1.3061553162413757,1.1007797810938451,0.7387378246753247,0.510364458932505,0.9344774008960776,0.9125279373302365,0.9344774151222508,1.0,0.028750000521540642,36.96048903465271,0.9364175796508789,0.19092251360416412,0.3017280399799347,0.8952469229698181,0.19790320098400116,0.3121039569377899
stage2,53,1.2987621341432845,1.1025798034358334,0.736911525974026,0.5081501254787693,0.9387207722083664,0.9121230039393763,0.9387207864991393,1.0,0.028333334252238274,37.11697721481323,0.9362733960151672,0.19088035821914673,0.3033912479877472,0.8948496580123901,0.19764728844165802,0.3132281005382538
stage2,54,1.3117354341915675,1.1090011844387302,0.7332589285714286,0.5107500324775647,0.9416817133017564,0.9120076905746572,0.9416817276376057,1.0,0.027916666120290756,37.100257396698,0.936426043510437,0.19088411331176758,0.304187536239624,0.8947365283966064,0.19774232804775238,0.3143767714500427
stage2,55,1.3194439233123483,1.1000162037936123,0.7356939935064936,0.5110155661384781,0.9422117717552834,0.912944535719003,0.9422117860992021,1.0,0.027499999850988388,37.01799392700195,0.937195360660553,0.19083774089813232,0.30505532026290894,0.895655632019043,0.197794571518898,0.31385716795921326
stage2,56,1.308517423543063,1.1161462037594287,0.7290482954545454,0.5073820159032747,0.9456831260646436,0.912742160156369,0.945683140461409,1.0,0.02708333358168602,37.252798557281494,0.9374573230743408,0.19067198038101196,0.3058434724807739,0.8954570889472961,0.19775480031967163,0.3153492510318756
stage2,57,1.3431997036004995,1.1096324316866986,0.7275771103896104,0.5093531566006797,0.9445554985028907,0.912948788582823,0.9445555128824895,1.0,0.02666666731238365,36.97862267494202,0.937670886516571,0.19078217446804047,0.305387943983078,0.8956598043441772,0.1976526528596878,0.31506407260894775
stage2,58,1.3048019308548469,1.1317289030397093,0.7221489448051948,0.5056065696400481,0.9478410170315741,0.9127945918917497,0.9478410314611906,1.0,0.026249999180436134,37.068450689315796,0.9378337860107422,0.19084329903125763,0.3056085407733917,0.8955085277557373,0.19805462658405304,0.3170016407966614
stage2,59,1.3167237097566777,1.10694601938322,0.739549512987013,0.5095126416002002,0.946961155387369,0.9134859252832873,0.9469611698035907,1.0,0.025833332911133766,37.12281084060669,0.9376319050788879,0.19082702696323395,0.3054315447807312,0.8961867690086365,0.19821041822433472,0.3166006803512573
stage2,60,1.307358292016116,1.1053559478227195,0.734577922077922,0.5091640086143048,0.9461293860106241,0.9128535244332553,0.9461294004141834,1.0,0.025416666641831398,37.06225347518921,0.9381505250930786,0.19104105234146118,0.30529284477233887,0.8955663442611694,0.19850873947143555,0.31619301438331604
stage2,61,1.358562880522245,1.0794753664499754,0.7481229707792207,0.508728642355312,0.9460297079808032,0.912656070041613,0.9460297223828449,1.0,0.02500000037252903,41.11339998245239,0.9376209378242493,0.19148355722427368,0.3053090572357178,0.8953726291656494,0.19922418892383575,0.31611132621765137
stage2,62,1.3003279373243257,1.1123922142115505,0.7326501623376623,0.5123105455528606,0.9440599212977315,0.9133278402595787,0.9440599356697857,1.0,0.02458333410322666,37.00781774520874,0.9375975131988525,0.19119594991207123,0.3044702708721161,0.8960316777229309,0.19904445111751556,0.31565621495246887
stage2,63,1.3182068947073702,1.0863699913024902,0.7440137987012987,0.5079740220076078,0.943696733938279,0.9139260359334586,0.9436967483048042,1.0,0.024166665971279144,37.01255702972412,0.9378292560577393,0.19145061075687408,0.30393195152282715,0.8966185450553894,0.19909386336803436,0.3159559667110443
stage2,64,1.320511985908855,1.09681591585085,0.7421367694805194,0.5099632174937756,0.9427630180285311,0.9146022412808366,0.9427630323808418,1.0,0.023749999701976776,36.97664761543274,0.937994658946991,0.19264978170394897,0.3039987087249756,0.8972819447517395,0.20014648139476776,0.3152758777141571
stage2,65,1.337626345745929,1.1016334008860897,0.7366071428571429,0.5045107467608019,0.941977253896319,0.9141505871431539,0.9419772682366675,1.0,0.023333333432674408,37.00292778015137,0.9380772113800049,0.19435544312000275,0.3034518361091614,0.8968388438224792,0.20144414901733398,0.3153066039085388
stage2,66,1.3216304237192327,1.0967005468034126,0.7406655844155844,0.5093637426178177,0.941729261128453,0.9142664473046499,0.9417292754650262,1.0,0.02291666716337204,37.24069333076477,0.9389601945877075,0.1940985471010208,0.3035948872566223,0.8969525098800659,0.201140359044075,0.31500065326690674
stage2,67,1.36588908557768,1.08515112508427,0.7445718344155844,0.5073712510722024,0.9422010190502003,0.9153474645324932,0.9422010333939553,1.0,0.02250000089406967,36.995673179626465,0.9385923743247986,0.19407688081264496,0.3034003973007202,0.8980130553245544,0.2010480910539627,0.3155050277709961
stage2,68,1.3231309064022907,1.0851513789845753,0.7451806006493507,0.5047000534348673,0.9366571602336834,0.9158187425989452,0.9366571744930405,1.0,0.022083332762122154,37.10945224761963,0.9386216998100281,0.1950610727071762,0.3017722964286804,0.8984754085540771,0.20183444023132324,0.3134915232658386
stage2,69,1.3000770489890854,1.0959304648560364,0.740919237012987,0.5139040343173138,0.9396156059735733,0.9150067493853148,0.9396156202779687,1.0,0.021666666492819786,37.07603192329407,0.9392576217651367,0.19543059170246124,0.30276069045066833,0.897678792476654,0.20203876495361328,0.31444644927978516
stage2,70,1.338288086575347,1.0860696218230508,0.7444703733766234,0.5086150270003778,0.9382409837853545,0.9156270599510586,0.9382409980688232,1.0,0.021250000223517418,36.99212169647217,0.938967764377594,0.19578991830348969,0.3020845353603363,0.8982873558998108,0.20248961448669434,0.3142196536064148
stage2,71,1.3425896585761727,1.0670284543718611,0.7567978896103896,0.5100790420909981,0.9438326172788861,0.9162284756504022,0.94383263164748,1.0,0.02083333395421505,37.27082848548889,0.9384143352508545,0.19636791944503784,0.30410629510879517,0.8988773822784424,0.20262444019317627,0.31587088108062744
stage2,72,1.333332733674483,1.0939286815655695,0.7418323863636364,0.5082851845722693,0.9472850069016441,0.9172074849017633,0.947285021322796,1.0,0.020416665822267532,37.00227642059326,0.9388644099235535,0.19698844850063324,0.30497097969055176,0.899837851524353,0.20321841537952423,0.31727397441864014
stage2,73,1.3351119292246831,1.088277196729338,0.7432021103896104,0.5084618918307415,0.9490734948104032,0.9166874204117763,0.9490735092587824,1.0,0.019999999552965164,37.03505611419678,0.9389346241950989,0.19713656604290009,0.3054787218570709,0.8993276357650757,0.20340067148208618,0.3179410398006439
stage2,74,1.3363143592685849,1.0736668589827303,0.75,0.5102061346753851,0.948751049768101,0.9169677448927108,0.9487510642115715,1.0,0.019583333283662796,37.03146409988403,0.9389958381652832,0.19747358560562134,0.30523961782455444,0.8996026515960693,0.20378713309764862,0.31796833872795105
stage2,75,1.3410889529562615,1.079260452227159,0.747463474025974,0.5095346461642872,0.9480932292153588,0.9180343631387636,0.9480932436488149,1.0,0.019166667014360428,37.040189266204834,0.9386391639709473,0.19749200344085693,0.3048252463340759,0.9006490707397461,0.20401446521282196,0.31795060634613037
stage2,76,1.3593233367065332,1.0844181296113249,0.7455357142857143,0.5071611462475417,0.9472076509431349,0.9196573774828657,0.9472076653631091,1.0,0.01875000074505806,37.23142123222351,0.9392606616020203,0.19722342491149902,0.3040546476840973,0.9022413492202759,0.20387840270996094,0.3181394934654236
stage2,77,1.3367835213611652,1.086065631408196,0.7442674512987013,0.5120579747410564,0.9432292861725777,0.9209390083726176,0.9432293005319867,1.0,0.018333332613110542,36.899866342544556,0.9393330216407776,0.19706003367900848,0.3033827245235443,0.9034987092018127,0.20388835668563843,0.3161981403827667
stage2,78,1.3472513316513657,1.0711495922757435,0.7532467532467533,0.5122946442721726,0.9435917476110119,0.9204695529620883,0.9435917619759389,1.0,0.017916666343808174,37.125486850738525,0.9400401711463928,0.19727246463298798,0.3031972348690033,0.9030381441116333,0.20378033816814423,0.31662172079086304
stage2,79,1.376491692159083,1.0492388791852183,0.7640523538961039,0.509048837345916,0.9458327111644705,0.9204899667084243,0.9458327255635132,1.0,0.017500000074505806,37.100035190582275,0.9405540823936462,0.19738011062145233,0.30353879928588867,0.9030581712722778,0.20394088327884674,0.3177521824836731
stage2,80,1.3646116430883284,1.0577828117779322,0.7555803571428571,0.5065987783593017,0.9518597611587724,0.9216444369699586,0.9518597756495689,1.0,0.017083333805203438,37.01030349731445,0.9404188990592957,0.19756214320659637,0.3052389621734619,0.9041907787322998,0.20417684316635132,0.3200110197067261
stage2,81,1.3727786695802366,1.0557037042332935,0.7629362824675324,0.5081321345521258,0.953920378709255,0.9214040286537344,0.9539203932314216,1.0,0.01666666753590107,37.276005029678345,0.940830647945404,0.19735008478164673,0.30602675676345825,0.9039549231529236,0.20423360168933868,0.3205767869949341
stage2,82,1.3657884241698623,1.0691280543030082,0.7517248376623377,0.5135774809818763,0.9532513971208568,0.9223056965387691,0.9532514116328391,1.0,0.016249999403953552,36.94297242164612,0.9410210251808167,0.19761236011981964,0.3059612214565277,0.9048395156860352,0.20476897060871124,0.32020288705825806
stage2,83,1.3332553428488891,1.0736132775034224,0.7491883116883117,0.5058490510110731,0.9550065834029029,0.9227659779144866,0.9550065979416056,1.0,0.015833333134651184,37.05352282524109,0.9405627846717834,0.1978982537984848,0.30643823742866516,0.9052910804748535,0.20511679351329803,0.320878803730011
stage2,84,1.380456928308908,1.053725760478478,0.7583198051948052,0.5138782522121033,0.953613359488591,0.9231630131296811,0.9536133740060837,1.0,0.015416666865348816,37.113340616226196,0.9408087134361267,0.19870847463607788,0.30632665753364563,0.9056805968284607,0.20584535598754883,0.32007521390914917
stage2,85,1.4117280546720925,1.0161613334308972,0.7782568993506493,0.5092487826749876,0.9495481110461599,0.923945722338151,0.9495481255017646,1.0,0.014999999664723873,37.066593170166016,0.9412500262260437,0.19965167343616486,0.30547353625297546,0.906448483467102,0.2067834883928299,0.31825798749923706
stage2,86,1.3938328143838163,1.0608233081830012,0.7562905844155844,0.5087231893044013,0.9538816780449685,0.9240018601405748,0.953881692566546,1.0,0.014583333395421505,37.217777967453,0.9410848617553711,0.19993430376052856,0.30661094188690186,0.9065035581588745,0.2069176882505417,0.3199671804904938
stage2,87,1.3899357582067515,1.0847273577343335,0.7437094155844156,0.5135007442592027,0.9573776682988862,0.9241971273451097,0.9573776828736854,1.0,0.014166667126119137,37.00544857978821,0.9413781762123108,0.19953875243663788,0.3076699674129486,0.9066951274871826,0.20640617609024048,0.3212045729160309
stage2,88,1.3913591504096985,1.0509310960769653,0.7612621753246753,0.510490245246268,0.952304750742971,0.9243532682025006,0.9523047652405419,1.0,0.013749999925494194,37.01460313796997,0.9413172006607056,0.1996898651123047,0.30577510595321655,0.9068483114242554,0.20677918195724487,0.31976717710494995
stage2,89,1.4275381959878004,1.019641596001464,0.7738940746753247,0.5072335310570606,0.9531386071426434,0.9239032544551485,0.9531386216529085,1.0,0.013333333656191826,36.99228072166443,0.9412851929664612,0.20006386935710907,0.30578187108039856,0.906406819820404,0.20738379657268524,0.3203081488609314
stage2,90,1.3779539651684947,1.0808477649441013,0.7483258928571429,0.5066101647816695,0.9501419598091672,0.9244290906888912,0.9501419742738124,1.0,0.012916666455566883,37.0844030380249,0.9416045546531677,0.2005997747182846,0.30500614643096924,0.9069226980209351,0.2079848200082779,0.31911545991897583
stage2,91,1.3707110564430038,1.0631455105620544,0.7593851461038961,0.5067784639147969,0.9486559541147078,0.9233807597572644,0.9486559685567306,1.0,0.012500000186264515,37.19769287109375,0.9414587020874023,0.20134000480175018,0.30505406856536865,0.9058942198753357,0.20844171941280365,0.31809142231941223
stage2,92,1.3964679256662147,1.046539738580778,0.7616680194805194,0.5092623926602401,0.9458996773784059,0.9238988800809337,0.945899691778468,1.0,0.012083332985639572,36.99062538146973,0.9416435360908508,0.2012578248977661,0.30405333638191223,0.9064025282859802,0.20839302241802216,0.3172816336154938
stage2,93,1.4158351413615338,1.0367413550228268,0.767096185064935,0.5064854246455354,0.949184469986071,0.9234737152093299,0.9491844844361397,1.0,0.011666666716337204,36.97685432434082,0.941257894039154,0.20142807066440582,0.3050955533981323,0.905985414981842,0.2084794044494629,0.3183971047401428
stage2,94,1.3867791318274163,1.0455373695918493,0.7679078733766234,0.5119691901392751,0.9506080464729593,0.9234898153366484,0.9506080609447,1.0,0.011250000447034836,37.09056377410889,0.9411120414733887,0.20204885303974152,0.30532708764076233,0.9060012102127075,0.20923103392124176,0.31910067796707153
stage2,95,1.4239956817843697,1.041967217798357,0.7616680194805194,0.507816606140756,0.9513728950058324,0.9238844203439458,0.951372909489217,1.0,0.010833333246409893,37.18115854263306,0.941123366355896,0.20257897675037384,0.3058956265449524,0.9063883423805237,0.20964330434799194,0.31903454661369324
stage2,96,1.4116737378108037,1.0287198470784473,0.7750608766233766,0.5125185611186089,0.9536779210891533,0.9237920116886572,0.9536779356076288,1.0,0.010416666977107525,37.21287178993225,0.9409748911857605,0.20260025560855865,0.30638256669044495,0.9062976837158203,0.20962780714035034,0.32006171345710754
stage2,97,1.4172762059546136,1.0239115070987057,0.7752637987012987,0.5109690718062512,0.9531054416261212,0.9235956508905686,0.9531054561358815,1.0,0.009999999776482582,37.00308799743652,0.9409167766571045,0.20253969728946686,0.30590760707855225,0.9061050415039062,0.20963184535503387,0.3201606273651123
